agent_run_id,metadata.instance_id,metadata.model_name,metadata.resolved,metadata.turns,tag,created_at
7ff2eba8-3db6-4814-aa1d-84d2629f3ae4,instance_gravitational__teleport-4f771403dc4177dc26ee0370f7332f3fe54bee0f-vee9b09fb20c43af7e520f57e9239bbcf46b7113d,Gemini 2.5 Pro Preview - paper,false,15,,"Oct 13, 2025, 10:31 PM UTC"
7722227c-46dc-40d2-bfff-909f16558ba3,instance_element-hq__element-web-f14374a51c153f64f313243f2df6ea4971db4e15,Gemini 2.5 Pro Preview - paper,false,18,,"Oct 13, 2025, 10:31 PM UTC"
6edea90b-46cd-418e-af2e-dbd0f8392f60,instance_protonmail__webclients-09fcf0dbdb87fa4f4a27700800ee4a3caed8b413,Gemini 2.5 Pro Preview - paper,false,24,,"Oct 13, 2025, 10:31 PM UTC"
b88ecb31-6ad8-4c22-8698-6314ba3da5a2,instance_element-hq__element-web-ce554276db97b9969073369fefa4950ca8e54f84-vnan,Gemini 2.5 Pro Preview - paper,true,34,,"Oct 13, 2025, 10:31 PM UTC"
888d5bed-c28b-4f2e-a352-d382679c6c8f,instance_gravitational__teleport-2bb3bbbd8aff1164a2353381cb79e1dc93b90d28-vee9b09fb20c43af7e520f57e9239bbcf46b7113d,Gemini 2.5 Pro Preview - paper,false,22,,"Oct 13, 2025, 10:31 PM UTC"
5f540adf-026b-4688-9f70-2d42dec53ec9,instance_flipt-io__flipt-e88e93990e3ec1e7697754b423decc510d5dd5fe,Gemini 2.5 Pro Preview - paper,true,20,,"Oct 13, 2025, 10:31 PM UTC"
3531649e-b31a-47c8-a573-c4a774085a5c,instance_qutebrowser__qutebrowser-3fd8e12949b8feda401930574facf09dd4180bba,Gemini 2.5 Pro Preview - paper,true,44,,"Oct 13, 2025, 10:31 PM UTC"
062d433a-e6d8-49a8-99bd-f265b4f928b3,instance_internetarchive__openlibrary-798055d1a19b8fa0983153b709f460be97e33064-v13642507b4fc1f8d234172bf8129942da2c2ca26,Gemini 2.5 Pro Preview - paper,false,10,,"Oct 13, 2025, 10:31 PM UTC"
4b2bb28b-1ae7-4c1f-90e9-ce74f546f771,instance_ansible__ansible-40ade1f84b8bb10a63576b0ac320c13f57c87d34-v6382ea168a93d80a64aab1fbd8c4f02dc5ada5bf,Gemini 2.5 Pro Preview - paper,false,42,,"Oct 13, 2025, 10:31 PM UTC"
99287ecd-a043-410a-9bbe-3b0fe6a903a9,instance_gravitational__teleport-0cb341c926713bdfcbb490c69659a9b101df99eb,Gemini 2.5 Pro Preview - paper,false,26,,"Oct 13, 2025, 10:31 PM UTC"
c4fb3789-9a95-4e91-8b0e-b085dfba9bca,instance_internetarchive__openlibrary-6afdb09df692223c3a31df65cfa92f15e5614c01-v08d8e8889ec945ab821fb156c04c7d2e2810debb,Gemini 2.5 Pro Preview - paper,true,18,,"Oct 13, 2025, 10:31 PM UTC"
a4600f20-e2c8-44d2-a554-e60709d81842,instance_qutebrowser__qutebrowser-ebfe9b7aa0c4ba9d451f993e08955004aaec4345-v059c6fdc75567943479b23ebca7c07b5e9a7f34c,Gemini 2.5 Pro Preview - paper,false,25,,"Oct 13, 2025, 10:31 PM UTC"
068baaca-daed-431a-8127-1e8bcfc68cc7,instance_ansible__ansible-ea04e0048dbb3b63f876aad7020e1de8eee9f362-v1055803c3a812189a1133297f7f5468579283f86,Gemini 2.5 Pro Preview - paper,false,22,,"Oct 13, 2025, 10:31 PM UTC"
699be2eb-64d1-4f6b-8a3d-c66c3a005572,instance_internetarchive__openlibrary-89e4b4431fe7506c365a6f6eb6f6d048d04c044c-v08d8e8889ec945ab821fb156c04c7d2e2810debb,Gemini 2.5 Pro Preview - paper,false,15,,"Oct 13, 2025, 10:31 PM UTC"
45bd5a2c-7b80-4247-a85e-ebc08e7624d7,instance_ansible__ansible-189fcb37f973f0b1d52b555728208eeb9a6fce83-v906c969b551b346ef54a2c0b41e04f632b7b73c2,Gemini 2.5 Pro Preview - paper,false,13,,"Oct 13, 2025, 10:31 PM UTC"
2bfa0091-01ef-41ad-b490-71d6de238f8a,instance_protonmail__webclients-0200ce0fc1d4dbd35178c10d440a284c82ecc858,Gemini 2.5 Pro Preview - paper,true,6,,"Oct 13, 2025, 10:31 PM UTC"
f04382f9-676d-42ad-9395-357928699cb3,instance_ansible__ansible-949c503f2ef4b2c5d668af0492a5c0db1ab86140-v0f01c69f1e2528b935359cfe578530722bca2c59,Gemini 2.5 Pro Preview - paper,false,38,,"Oct 13, 2025, 10:31 PM UTC"
42e8ba4f-cecb-4291-8c4e-ffc57946af5a,instance_flipt-io__flipt-f36bd61fb1cee4669de1f00e59da462bfeae8765,Gemini 2.5 Pro Preview - paper,false,31,,"Oct 13, 2025, 10:31 PM UTC"
5c6e5b10-07f3-406b-aaeb-da2f33e4e8f3,instance_ansible__ansible-bec27fb4c0a40c5f8bbcf26a475704227d65ee73-v30a923fb5c164d6cd18280c02422f75e611e8fb2,Gemini 2.5 Pro Preview - paper,false,41,,"Oct 13, 2025, 10:31 PM UTC"
2ae5b566-4721-47ad-8675-6384c78cee91,instance_ansible__ansible-eea46a0d1b99a6dadedbb6a3502d599235fa7ec3-v390e508d27db7a51eece36bb6d9698b63a5b638a,Gemini 2.5 Pro Preview - paper,false,27,,"Oct 13, 2025, 10:31 PM UTC"
ffb2ea34-457c-43ff-999d-5fc8cf32175f,instance_flipt-io__flipt-381b90f718435c4694380b5fcd0d5cf8e3b5a25a,Gemini 2.5 Pro Preview - paper,false,8,,"Oct 13, 2025, 10:31 PM UTC"
0777cd1e-2177-4791-82dd-410251ed7acc,instance_future-architect__vuls-4b680b996061044e93ef5977a081661665d3360a,Gemini 2.5 Pro Preview - paper,false,18,,"Oct 13, 2025, 10:31 PM UTC"
e558265d-a9a7-41d8-b2cc-bb6aa7d36a5d,instance_future-architect__vuls-3c1489e588dacea455ccf4c352a3b1006902e2d4,Gemini 2.5 Pro Preview - paper,false,26,,"Oct 13, 2025, 10:31 PM UTC"
04393237-9c2d-41b9-9906-b053644ad970,instance_navidrome__navidrome-d21932bd1b2379b0ebca2d19e5d8bae91040268a,Gemini 2.5 Pro Preview - paper,false,22,,"Oct 13, 2025, 10:31 PM UTC"
de6c4ffd-617a-42eb-bb31-08bf62576267,instance_navidrome__navidrome-f78257235ec3429ef42af6687738cd327ec77ce8,Gemini 2.5 Pro Preview - paper,false,9,,"Oct 13, 2025, 10:31 PM UTC"
30c47836-78af-49ee-909f-a0b786a0f491,instance_protonmail__webclients-e7f3f20c8ad86089967498632ace73c1157a9d51,Gemini 2.5 Pro Preview - paper,false,15,,"Oct 13, 2025, 10:31 PM UTC"
0f44a707-0b6a-4462-9e8d-29ab2a49739d,instance_qutebrowser__qutebrowser-a25e8a09873838ca9efefd36ea8a45170bbeb95c-vc2f56a753b62a190ddb23cd330c257b9cf560d12,Gemini 2.5 Pro Preview - paper,true,11,,"Oct 13, 2025, 10:31 PM UTC"
7b4cc548-17d3-48ad-ac39-c56a5d75229f,instance_flipt-io__flipt-e5fe37c379e1eec2dd3492c5737c0be761050b26,Gemini 2.5 Pro Preview - paper,true,35,,"Oct 13, 2025, 10:31 PM UTC"
0effd37a-926f-4953-8b82-d6feb996cb44,instance_ansible__ansible-395e5e20fab9cad517243372fa3c3c5d9e09ab2a-v7eee2454f617569fd6889f2211f75bc02a35f9f8,Gemini 2.5 Pro Preview - paper,false,55,,"Oct 13, 2025, 10:31 PM UTC"
feff1e3b-0c26-46f1-a8bd-463dbcf13dc5,instance_qutebrowser__qutebrowser-c580ebf0801e5a3ecabc54f327498bb753c6d5f2-v2ef375ac784985212b1805e1d0431dc8f1b3c171,Gemini 2.5 Pro Preview - paper,false,26,,"Oct 13, 2025, 10:31 PM UTC"
f74f1319-0aee-45f2-b1d6-535226e295e5,instance_qutebrowser__qutebrowser-0fc6d1109d041c69a68a896db87cf1b8c194cef7-v2ef375ac784985212b1805e1d0431dc8f1b3c171,Gemini 2.5 Pro Preview - paper,false,36,,"Oct 13, 2025, 10:31 PM UTC"
12b88937-7b9b-4614-829e-d81ed2366425,instance_NodeBB__NodeBB-7b8bffd763e2155cf88f3ebc258fa68ebe18188d-vf2cf3cbd463b7ad942381f1c6d077626485a1e9e,Gemini 2.5 Pro Preview - paper,false,17,,"Oct 13, 2025, 10:31 PM UTC"
593fb6bf-01b0-4014-b61b-0cf825aeff35,instance_protonmail__webclients-d3e513044d299d04e509bf8c0f4e73d812030246,Gemini 2.5 Pro Preview - paper,false,22,,"Oct 13, 2025, 10:31 PM UTC"
e5147e1e-2dcf-434c-94d5-7c5140dfc612,instance_ansible__ansible-984216f52e76b904e5b0fa0fb956ab4f1e0a7751-v1055803c3a812189a1133297f7f5468579283f86,Gemini 2.5 Pro Preview - paper,false,17,,"Oct 13, 2025, 10:31 PM UTC"
a0cdee33-4521-471f-92b5-c6bcd48e38c2,instance_internetarchive__openlibrary-5c6c22f3d2edf2f1b10f5dc335e32cb6a5f40341-v76304ecdb3a5954fcf13feb710e8c40fcf24b73c,Gemini 2.5 Pro Preview - paper,false,19,,"Oct 13, 2025, 10:31 PM UTC"
40153924-a315-4ddb-9ee9-b40f9396b852,instance_ansible__ansible-5e369604e1930b1a2e071fecd7ec5276ebd12cb1-v0f01c69f1e2528b935359cfe578530722bca2c59,Gemini 2.5 Pro Preview - paper,false,24,,"Oct 13, 2025, 10:31 PM UTC"
a1b9779f-5478-44de-9780-ca87e67c7536,instance_qutebrowser__qutebrowser-e34dfc68647d087ca3175d9ad3f023c30d8c9746-v363c8a7e5ccdf6968fc7ab84a2053ac78036691d,Gemini 2.5 Pro Preview - paper,false,44,,"Oct 13, 2025, 10:31 PM UTC"
9b6fb567-8c84-470d-b9f2-00340089ec48,instance_ansible__ansible-cd9c4eb5a6b2bfaf4a6709f001ce3d0c92c1eed2-v0f01c69f1e2528b935359cfe578530722bca2c59,Gemini 2.5 Pro Preview - paper,true,26,,"Oct 13, 2025, 10:31 PM UTC"
dfff1dcf-2540-49f2-a3ea-cece6bec78f6,instance_qutebrowser__qutebrowser-305e7c96d5e2fdb3b248b27dfb21042fb2b7e0b8-v2ef375ac784985212b1805e1d0431dc8f1b3c171,Gemini 2.5 Pro Preview - paper,false,32,,"Oct 13, 2025, 10:31 PM UTC"
5c6dfbbc-c97e-46fd-bb88-86b5ca647d8e,instance_ansible__ansible-748f534312f2073a25a87871f5bd05882891b8c4-v0f01c69f1e2528b935359cfe578530722bca2c59,Gemini 2.5 Pro Preview - paper,true,26,,"Oct 13, 2025, 10:31 PM UTC"
88b186ac-13d1-4515-ac82-20ecc090395b,instance_qutebrowser__qutebrowser-5cef49ff3074f9eab1da6937a141a39a20828502-v02ad04386d5238fe2d1a1be450df257370de4b6a,Gemini 2.5 Pro Preview - paper,true,18,,"Oct 13, 2025, 10:31 PM UTC"
3d369825-154c-4f50-bc8c-fd68deebe630,instance_element-hq__element-web-923ad4323b2006b2b180544429455ffe7d4a6cc3-vnan,Gemini 2.5 Pro Preview - paper,false,49,,"Oct 13, 2025, 10:31 PM UTC"
85e658ee-7a2c-4e0b-87c8-0be629be6ba0,instance_qutebrowser__qutebrowser-fcfa069a06ade76d91bac38127f3235c13d78eb1-v5fc38aaf22415ab0b70567368332beee7955b367,Gemini 2.5 Pro Preview - paper,false,17,,"Oct 13, 2025, 10:31 PM UTC"
bc8c0f52-5166-4264-9c1b-d0c62ce730d5,instance_ansible__ansible-622a493ae03bd5e5cf517d336fc426e9d12208c7-v906c969b551b346ef54a2c0b41e04f632b7b73c2,Gemini 2.5 Pro Preview - paper,false,21,,"Oct 13, 2025, 10:31 PM UTC"
1b904192-8387-4835-a9c7-7c8e7cf53509,instance_qutebrowser__qutebrowser-394bfaed6544c952c6b3463751abab3176ad4997-vafb3e8e01b31319c66c4e666b8a3b1d8ba55db24,Gemini 2.5 Pro Preview - paper,false,36,,"Oct 13, 2025, 10:31 PM UTC"
e08d546b-dc4e-46e1-a0ca-c720d6ef69fa,instance_protonmail__webclients-815695401137dac2975400fc610149a16db8214b,Gemini 2.5 Pro Preview - paper,false,26,,"Oct 13, 2025, 10:31 PM UTC"
d5c183b1-c7a3-471b-a224-53e4133879b6,instance_qutebrowser__qutebrowser-bedc9f7fadf93f83d8dee95feeecb9922b6f063f-v2ef375ac784985212b1805e1d0431dc8f1b3c171,Gemini 2.5 Pro Preview - paper,true,18,,"Oct 13, 2025, 10:31 PM UTC"
17ee20a9-fe59-4e54-9f26-e3c311c8429d,instance_NodeBB__NodeBB-05f2236193f407cf8e2072757fbd6bb170bc13f0-vf2cf3cbd463b7ad942381f1c6d077626485a1e9e,Gemini 2.5 Pro Preview - paper,false,26,,"Oct 13, 2025, 10:31 PM UTC"
ef19bdfc-c5f0-4cc8-961a-9c6ee7c0fa69,instance_ansible__ansible-b5e0293645570f3f404ad1dbbe5f006956ada0df-v0f01c69f1e2528b935359cfe578530722bca2c59,Gemini 2.5 Pro Preview - paper,false,22,,"Oct 13, 2025, 10:31 PM UTC"
b7041263-e333-4b49-8e6c-671ebcdca6af,instance_flipt-io__flipt-cd2f3b0a9d4d8b8a6d3d56afab65851ecdc408e8,Gemini 2.5 Pro Preview - paper,false,47,,"Oct 13, 2025, 10:31 PM UTC"
12a640ea-e217-4a70-bc23-a9cf531831a3,instance_protonmail__webclients-1501eb765873b2884b6f1944fd242ecfc9d6b103,Gemini 2.5 Pro Preview - paper,false,28,,"Oct 13, 2025, 10:31 PM UTC"
c106b638-a673-48cc-a065-c5073afdaa3b,instance_ansible__ansible-106909db8b730480615f4a33de0eb5b710944e78-v0f01c69f1e2528b935359cfe578530722bca2c59,Gemini 2.5 Pro Preview - paper,true,30,,"Oct 13, 2025, 10:31 PM UTC"
4f56dd54-09f0-4226-aa24-d9886a157a2a,instance_protonmail__webclients-8afd9ce04c8dde9e150e1c2b50d32e7ee2efa3e7,Gemini 2.5 Pro Preview - paper,true,19,,"Oct 13, 2025, 10:31 PM UTC"
e2d5c2b6-3e16-4846-8625-6280cfa41a84,instance_element-hq__element-web-b007ea81b2ccd001b00f332bee65070aa7fc00f9-vnan,Gemini 2.5 Pro Preview - paper,false,23,,"Oct 13, 2025, 10:31 PM UTC"
29e33ece-058d-4326-8f2d-9038efb26197,instance_element-hq__element-web-cf3c899dd1f221aa1a1f4c5a80dffc05b9c21c85-vnan,Gemini 2.5 Pro Preview - paper,false,25,,"Oct 13, 2025, 10:31 PM UTC"
b9c3aebb-85bb-4a84-8f54-0aca3e093f28,instance_internetarchive__openlibrary-3aeec6afed9198d734b7ee1293f03ca94ff970e1-v13642507b4fc1f8d234172bf8129942da2c2ca26,Gemini 2.5 Pro Preview - paper,true,15,,"Oct 13, 2025, 10:31 PM UTC"
350f338f-ad33-4b94-8d63-10ddad76a66e,instance_gravitational__teleport-b5d8169fc0a5e43fee2616c905c6d32164654dc6,Gemini 2.5 Pro Preview - paper,false,35,,"Oct 13, 2025, 10:31 PM UTC"
b738fb3a-24e7-448e-9de0-f977f7c7c67b,instance_gravitational__teleport-3587cca7840f636489449113969a5066025dd5bf,Gemini 2.5 Pro Preview - paper,true,31,,"Oct 13, 2025, 10:31 PM UTC"
650e7997-b31f-4eaa-93d2-c398c6a66818,instance_future-architect__vuls-abd80417728b16c6502067914d27989ee575f0ee,Gemini 2.5 Pro Preview - paper,false,16,,"Oct 13, 2025, 10:31 PM UTC"
ffcb3793-4bfb-42d3-aa50-ba4be2edbb44,instance_gravitational__teleport-73cc189b0e9636d418c4470ecce0d9af5dae2f02-vee9b09fb20c43af7e520f57e9239bbcf46b7113d,Gemini 2.5 Pro Preview - paper,true,44,,"Oct 13, 2025, 10:31 PM UTC"
fb169543-6296-43f2-ba7c-171f6a3e7abb,instance_qutebrowser__qutebrowser-77c3557995704a683cdb67e2a3055f7547fa22c3-v363c8a7e5ccdf6968fc7ab84a2053ac78036691d,Gemini 2.5 Pro Preview - paper,false,27,,"Oct 13, 2025, 10:31 PM UTC"
00fa5ffa-519a-4697-a8bb-b5b739652716,instance_navidrome__navidrome-89b12b34bea5687c70e4de2109fd1e7330bb2ba2,Gemini 2.5 Pro Preview - paper,false,21,,"Oct 13, 2025, 10:31 PM UTC"
c1c0da32-334d-48e0-9e49-37c0ae65158a,instance_future-architect__vuls-030b2e03525d68d74cb749959aac2d7f3fc0effa,Gemini 2.5 Pro Preview - paper,false,26,,"Oct 13, 2025, 10:31 PM UTC"
14f6395a-5220-42f1-96f3-1c488104e893,instance_NodeBB__NodeBB-a5afad27e52fd336163063ba40dcadc80233ae10-vd59a5728dfc977f44533186ace531248c2917516,Gemini 2.5 Pro Preview - paper,false,21,,"Oct 13, 2025, 10:31 PM UTC"
0e532690-355b-4483-a3db-ff3bb169561c,instance_flipt-io__flipt-dae029cba7cdb98dfb1a6b416c00d324241e6063,Gemini 2.5 Pro Preview - paper,false,9,,"Oct 13, 2025, 10:31 PM UTC"
80b89f37-c4a7-4287-9269-5c47bafabf1c,instance_internetarchive__openlibrary-757fcf46c70530739c150c57b37d6375f155dc97-ve8c8d62a2b60610a3c4631f5f23ed866bada9818,Gemini 2.5 Pro Preview - paper,false,29,,"Oct 13, 2025, 10:31 PM UTC"
9dd95686-0272-44e1-85d8-825ba36d9eea,instance_NodeBB__NodeBB-00c70ce7b0541cfc94afe567921d7668cdc8f4ac-vnan,Gemini 2.5 Pro Preview - paper,false,23,,"Oct 13, 2025, 10:31 PM UTC"
0992321b-ae06-495d-9ae0-5e12c90234da,instance_qutebrowser__qutebrowser-0833b5f6f140d04200ec91605f88704dd18e2970-v059c6fdc75567943479b23ebca7c07b5e9a7f34c,Gemini 2.5 Pro Preview - paper,false,19,,"Oct 13, 2025, 10:31 PM UTC"
a4d9423b-0dac-4bf8-ad0c-2ceb2b30c5f3,instance_protonmail__webclients-c5a2089ca2bfe9aa1d85a664b8ad87ef843a1c9c,Gemini 2.5 Pro Preview - paper,false,8,,"Oct 13, 2025, 10:31 PM UTC"
07b05f1b-0124-42cb-ad6f-dc4d5bc5efc4,instance_tutao__tutanota-12a6cbaa4f8b43c2f85caca0787ab55501539955-vc4e41fd0029957297843cb9dec4a25c7c756f029,Gemini 2.5 Pro Preview - paper,true,17,,"Oct 13, 2025, 10:31 PM UTC"
dcc447a8-dc41-42e0-bd0f-ce214035c84e,instance_navidrome__navidrome-0488fb92cb02a82924fb1181bf1642f2e87096db,Gemini 2.5 Pro Preview - paper,false,29,,"Oct 13, 2025, 10:31 PM UTC"
4c49bc69-fd3e-4579-b708-ff70a7894646,instance_future-architect__vuls-d18e7a751d07260d75ce3ba0cd67c4a6aebfd967,Gemini 2.5 Pro Preview - paper,false,33,,"Oct 13, 2025, 10:31 PM UTC"
eecad5e9-8ad2-498f-a320-3c51cbae53e0,instance_element-hq__element-web-d06cf09bf0b3d4a0fbe6bd32e4115caea2083168-vnan,Gemini 2.5 Pro Preview - paper,false,24,,"Oct 13, 2025, 10:31 PM UTC"
f456d765-915b-4683-8b58-3e38e369bc78,instance_protonmail__webclients-6dcf0d0b0f7965ad94be3f84971afeb437f25b02,Gemini 2.5 Pro Preview - paper,false,14,,"Oct 13, 2025, 10:31 PM UTC"
bbbf00fa-10c4-460f-92b4-21bce4d38396,instance_flipt-io__flipt-15b76cada1ef29cfa56b0fba36754be36243dded,Gemini 2.5 Pro Preview - paper,true,37,,"Oct 13, 2025, 10:31 PM UTC"
2cddccec-f6fb-4ef5-aa17-e460f614b9be,instance_NodeBB__NodeBB-f48ed3658aab7be0f1165d4c1f89af48d7865189-v0495b863a912fbff5749c67e860612b91825407c,Gemini 2.5 Pro Preview - paper,false,22,,"Oct 13, 2025, 10:31 PM UTC"
2c643f46-26fe-4a3b-a85e-f66648c36d00,instance_flipt-io__flipt-84806a178447e766380cc66b14dee9c6eeb534f4,Gemini 2.5 Pro Preview - paper,false,32,,"Oct 13, 2025, 10:31 PM UTC"
55f00169-93bb-45c3-a837-9edc786805c0,instance_gravitational__teleport-769b4b5eec7286b7b14e179f2cc52e6b15d2d9f3-v626ec2a48416b10a88641359a169d99e935ff037,Gemini 2.5 Pro Preview - paper,false,32,,"Oct 13, 2025, 10:31 PM UTC"
ad857a72-93ab-4c66-9dfe-8cbc7fb27895,instance_internetarchive__openlibrary-09865f5fb549694d969f0a8e49b9d204ef1853ca-ve8c8d62a2b60610a3c4631f5f23ed866bada9818,Gemini 2.5 Pro Preview - paper,false,31,,"Oct 13, 2025, 10:31 PM UTC"
15d38cd1-f355-4f34-aaf0-bc51bd6aa0da,instance_flipt-io__flipt-f743945d599b178293e89e784b3b2374b1026430,Gemini 2.5 Pro Preview - paper,true,22,,"Oct 13, 2025, 10:31 PM UTC"
fa916f6d-651c-44db-9ce0-c651a5498e9b,instance_tutao__tutanota-51818218c6ae33de00cbea3a4d30daac8c34142e-vc4e41fd0029957297843cb9dec4a25c7c756f029,Gemini 2.5 Pro Preview - paper,false,19,,"Oct 13, 2025, 10:31 PM UTC"
9968e161-2985-489f-9709-bbbb4a9e39d4,instance_qutebrowser__qutebrowser-cc360cd4a34a126274c7b51f3b63afbaf3e05a02-v5fc38aaf22415ab0b70567368332beee7955b367,Gemini 2.5 Pro Preview - paper,false,12,,"Oct 13, 2025, 10:31 PM UTC"
a8dd8e2d-7470-416a-9f0e-ff80f006c53a,instance_ansible__ansible-b748edea457a4576847a10275678127895d2f02f-v1055803c3a812189a1133297f7f5468579283f86,Gemini 2.5 Pro Preview - paper,false,25,,"Oct 13, 2025, 10:31 PM UTC"
7e477232-0f68-4c96-a896-1f1816b7976e,instance_element-hq__element-web-5dfde12c1c1c0b6e48f17e3405468593e39d9492-vnan,Gemini 2.5 Pro Preview - paper,false,23,,"Oct 13, 2025, 10:31 PM UTC"
90b9daba-1d9b-4276-8336-bacf5bdb22bb,instance_NodeBB__NodeBB-9c576a0758690f45a6ca03b5884c601e473bf2c1-vd59a5728dfc977f44533186ace531248c2917516,Gemini 2.5 Pro Preview - paper,false,18,,"Oct 13, 2025, 10:31 PM UTC"
a42d75f1-f8bd-4304-b9bf-c0154e3264d7,instance_ansible__ansible-e40889e7112ae00a21a2c74312b330e67a766cc0-v1055803c3a812189a1133297f7f5468579283f86,Gemini 2.5 Pro Preview - paper,false,42,,"Oct 13, 2025, 10:31 PM UTC"
5dc19524-c9a0-413c-91e0-a19b28982691,instance_gravitational__teleport-c335534e02de143508ebebc7341021d7f8656e8f,Gemini 2.5 Pro Preview - paper,false,27,,"Oct 13, 2025, 10:31 PM UTC"
e2c02a21-c62b-4fb5-809c-74eeb5fa937e,instance_protonmail__webclients-5f0745dd6993bb1430a951c62a49807c6635cd77,Gemini 2.5 Pro Preview - paper,false,23,,"Oct 13, 2025, 10:31 PM UTC"
850298d6-faa7-4f67-95c5-9f0d72df0c1e,instance_element-hq__element-web-404c412bcb694f04ba0c4d5479541203d701bca0-vnan,Gemini 2.5 Pro Preview - paper,false,13,,"Oct 13, 2025, 10:31 PM UTC"
f7e9d57f-19ed-4465-a13e-b197d9253499,instance_protonmail__webclients-01ea5214d11e0df8b7170d91bafd34f23cb0f2b1,Gemini 2.5 Pro Preview - paper,false,23,,"Oct 13, 2025, 10:31 PM UTC"
832b673b-557c-4cff-83df-8f824efdea8e,instance_NodeBB__NodeBB-70b4a0e2aebebe8f2f559de6680093d96a697b2f-vnan,Gemini 2.5 Pro Preview - paper,false,16,,"Oct 13, 2025, 10:31 PM UTC"
a198439b-2d68-4f93-8921-116bbf545a93,instance_navidrome__navidrome-3982ba725883e71d4e3e618c61d5140eeb8d850a,Gemini 2.5 Pro Preview - paper,false,17,,"Oct 13, 2025, 10:31 PM UTC"
91df4004-7e16-47a4-973e-2d085dac4690,instance_flipt-io__flipt-2eac0df47b5ecc8bb05002d80383ceb08ab3620a,Gemini 2.5 Pro Preview - paper,false,36,,"Oct 13, 2025, 10:31 PM UTC"
bf6b0758-3bd9-428a-88df-cf8613f48949,instance_qutebrowser__qutebrowser-1af602b258b97aaba69d2585ed499d95e2303ac2-v2ef375ac784985212b1805e1d0431dc8f1b3c171,Gemini 2.5 Pro Preview - paper,false,22,,"Oct 13, 2025, 10:31 PM UTC"
9b51e3e2-04eb-4846-8e53-7c416ab2af70,instance_future-architect__vuls-8d5ea98e50cf616847f4e5a2df300395d1f719e9,Gemini 2.5 Pro Preview - paper,false,16,,"Oct 13, 2025, 10:31 PM UTC"
b829e63c-bdf7-451c-8803-1a024445dd37,instance_element-hq__element-web-a692fe21811f88d92e8f7047fc615e4f1f986b0f-vnan,Gemini 2.5 Pro Preview - paper,false,21,,"Oct 13, 2025, 10:31 PM UTC"
0a31853f-ba12-468b-b55b-843c78edb5a1,instance_ansible__ansible-e64c6c1ca50d7d26a8e7747d8eb87642e767cd74-v0f01c69f1e2528b935359cfe578530722bca2c59,Gemini 2.5 Pro Preview - paper,false,24,,"Oct 13, 2025, 10:31 PM UTC"
c9969fdf-d05d-4efa-8a3a-fb0f59d7372d,instance_NodeBB__NodeBB-22368b996ee0e5f11a5189b400b33af3cc8d925a-v4fbcfae8b15e4ce5d132c408bca69ebb9cf146ed,Gemini 2.5 Pro Preview - paper,false,16,,"Oct 13, 2025, 10:31 PM UTC"
724e2448-74b2-45dd-a59c-9257896a86e4,instance_tutao__tutanota-8513a9e8114a8b42e64f4348335e0f23efa054c4-vee878bb72091875e912c52fc32bc60ec3760227b,Gemini 2.5 Pro Preview - paper,false,16,,"Oct 13, 2025, 10:31 PM UTC"
93875807-419d-4366-a6b0-efad207dc387,instance_ansible__ansible-811093f0225caa4dd33890933150a81c6a6d5226-v1055803c3a812189a1133297f7f5468579283f86,Gemini 2.5 Pro Preview - paper,false,57,,"Oct 13, 2025, 10:31 PM UTC"
1a2b4f39-aa97-407a-b1dd-3341ad1699b4,instance_tutao__tutanota-1ff82aa365763cee2d609c9d19360ad87fdf2ec7-vc4e41fd0029957297843cb9dec4a25c7c756f029,Gemini 2.5 Pro Preview - paper,false,21,,"Oct 13, 2025, 10:31 PM UTC"
92e400c6-c66d-4d9a-a27a-c3090bf203be,instance_NodeBB__NodeBB-be43cd25974681c9743d424238b7536c357dc8d3-vf2cf3cbd463b7ad942381f1c6d077626485a1e9e,Gemini 2.5 Pro Preview - paper,false,32,,"Oct 13, 2025, 10:31 PM UTC"
c27bfea3-e1c1-4f89-becd-80f4906c42dc,instance_internetarchive__openlibrary-bdba0af0f6cbaca8b5fc3be2a3080f38156d9c92-ve8c8d62a2b60610a3c4631f5f23ed866bada9818,Gemini 2.5 Pro Preview - paper,false,17,,"Oct 13, 2025, 10:31 PM UTC"
9dd77d59-3f41-4174-aefd-f588a4dc52a5,instance_element-hq__element-web-53a9b6447bd7e6110ee4a63e2ec0322c250f08d1-vnan,Gemini 2.5 Pro Preview - paper,false,22,,"Oct 13, 2025, 10:31 PM UTC"
92527f17-3f22-4822-9e4b-41da7a7c706f,instance_flipt-io__flipt-72d06db14d58692bfb4d07b1aa745a37b35956f3,Gemini 2.5 Pro Preview - paper,false,15,,"Oct 13, 2025, 10:31 PM UTC"
a2590421-32ba-4185-86f4-4883fe2d6ae6,instance_element-hq__element-web-4fec436883b601a3cac2d4a58067e597f737b817-vnan,Gemini 2.5 Pro Preview - paper,false,37,,"Oct 13, 2025, 10:31 PM UTC"
0ad30890-768a-4a21-bc51-132ed36cb2c1,instance_element-hq__element-web-772df3021201d9c73835a626df8dcb6334ad9a3e-vnan,Gemini 2.5 Pro Preview - paper,false,27,,"Oct 13, 2025, 10:31 PM UTC"
0d0e527e-367a-4fe9-8b29-9ae890673322,instance_flipt-io__flipt-292fdaca9be39e6a921aaa8874c011d0fdd3e874,Gemini 2.5 Pro Preview - paper,false,7,,"Oct 13, 2025, 10:31 PM UTC"
